X,Y,highway,name,bus,public_transport,ref,network,check_date,description,gtfs_agency_id,gtfs_agency_name,gtfs_agency_url,gtfs_description,gtfs_id,gtfs_location_type,gtfs_stop_code,license,wheelchair,shelter,gtfs_parent_station,bench,tactile_paving,route_ref
-105.216462,40.0510861,bus_stop,Jay Rd & Spine Rd,yes,platform,19331,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,19331,0,19331,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.255248,40.0510991,bus_stop,Jay St & 30th St,yes,platform,25665,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,25665,0,25665,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.089872,39.9889331,bus_stop,Lafayette,yes,platform,33818,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,33818,1,33818,http://www.rtd-denver.com/Developer-licenseagreement.shtml,,,,,,
-105.089802,39.9885881,bus_stop,Lafayette PnR Gate A,yes,platform,17962,Regional Transportation District,2017/3/4,Vehicles Travelling Southwest,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling Southwest,17962,0,17962,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,33818,,,
-105.089588,39.9885201,bus_stop,Lafayette PnR Gate B,yes,platform,25903,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,25903,0,25903,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,33818,,,
-105.233599,40.0040461,bus_stop,Laurel Ave & McIntire St,yes,platform,14948,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,14948,0,14948,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.2335,40.0041431,bus_stop,Laurel Ave & McIntire St,yes,platform,19339,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,19339,0,19339,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.282726,40.0618611,bus_stop,Lee Hill Rd & Broadway,yes,platform,26096,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,26096,0,26096,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.26003,39.9789651,bus_stop,Lehigh St & Darley Ave,yes,platform,14961,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,14961,0,14961,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.260023,39.9746291,bus_stop,Lehigh St & Emerson Ave,yes,platform,13537,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,13537,0,13537,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.260018,39.9723301,bus_stop,Lehigh St & Heidelberg Dr,yes,platform,19727,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,19727,0,19727,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.260026,39.9700021,bus_stop,Lehigh St & Julliard St,yes,platform,19726,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,19726,0,19726,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.258547,39.9674211,bus_stop,Lehigh St & Lafayette Dr,yes,platform,20078,Regional Transportation District,2017/3/4,Vehicles Travelling Northwest,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling Northwest,20078,0,20078,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.253703,39.9648481,bus_stop,Lehigh St & Redstone Rd,yes,platform,19724,Regional Transportation District,2017/3/4,Vehicles Travelling Northwest,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling Northwest,19724,0,19724,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.256052,39.9665601,bus_stop,Lehigh St & Tin Cup Cir,yes,platform,19725,Regional Transportation District,2017/3/4,Vehicles Travelling Northwest,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling Northwest,19725,0,19725,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.260025,39.9768481,bus_stop,Lehigh St & Yarrow Ct,yes,platform,19799,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,19799,0,19799,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.182537,40.0726871,bus_stop,Lookout Rd & Club House Dr,yes,platform,15050,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,15050,0,15050,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.197817,40.0727161,bus_stop,Lookout Rd & Gunpark Dr,yes,platform,15045,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,15045,0,15045,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.197991,40.0728481,bus_stop,Lookout Rd & Gunpark Dr,yes,platform,21999,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,21999,0,21999,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.193516,40.0726961,bus_stop,Lookout Rd & Idylwild Trail,yes,platform,15046,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,15046,0,15046,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.193024,40.0728521,bus_stop,Lookout Rd & Idylwild Trail,yes,platform,15048,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,15048,0,15048,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.183256,40.0728111,bus_stop,Lookout Rd & Mt Evans Pl,yes,platform,15049,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,15049,0,15049,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.188435,40.0728401,bus_stop,Lookout Rd & N 71st St,yes,platform,15040,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,15040,0,15040,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.187378,40.0726851,bus_stop,Lookout Rd & N 71st St Farside,yes,platform,15041,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,15041,0,15041,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.179445,40.0727801,bus_stop,Lookout Rd & N 75th St,yes,platform,15042,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,15042,0,15042,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.179402,40.0726411,bus_stop,Lookout Rd & N 75th St,yes,platform,15043,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,15043,0,15043,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.164405,39.9783563,bus_stop,Louisville Public Schools Bus Stop,,,,,,,,,,,,,,,,,,,,
-105.1026181,40.1974518,bus_stop,Main & 21st,,,,,,,,,,,,,,,,yes,,yes,,
-105.132075,39.9834121,bus_stop,Main St & Griffith St,yes,platform,17883,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,17883,0,17883,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.13223,39.9834071,bus_stop,Main St & Griffith St,yes,platform,17901,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,17901,0,17901,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.132066,39.9809231,bus_stop,Main St & Short St,yes,platform,17882,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,17882,0,17882,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.132206,39.9804571,bus_stop,Main St & Short St,yes,platform,17902,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,17902,0,17902,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.132076,39.9776301,bus_stop,Main St & Spruce St,yes,platform,17881,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,17881,0,17881,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.132204,39.9778981,bus_stop,Main St & Spruce St,yes,platform,17903,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,17903,0,17903,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.228501,39.9843691,bus_stop,Manhattan Cir & South Boulder Rd,yes,platform,25972,Regional Transportation District,2017/3/4,Vehicles Travelling Southeast,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling Southeast,25972,0,25972,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.229497,39.9993551,bus_stop,Manhattan Dr & Baseline Rd,yes,platform,15177,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,15177,0,15177,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.228222,39.9901811,bus_stop,Manhattan Dr & Cimmaron Way,yes,platform,15179,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,15179,0,15179,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.228019,39.9901091,bus_stop,Manhattan Dr & Cimmaron Way,yes,platform,15180,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,15180,0,15180,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.227423,39.9879161,bus_stop,Manhattan Dr & Illini Way,yes,platform,15181,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,15181,0,15181,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.227529,39.9881621,bus_stop,Manhattan Dr & Illini Way,yes,platform,15182,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,15182,0,15182,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.229042,39.9919091,bus_stop,Manhattan Dr & Kewanee Dr,yes,platform,15185,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,15185,0,15185,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.228897,39.9922651,bus_stop,Manhattan Dr & Kewanee Dr,yes,platform,15186,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,15186,0,15186,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.229237,39.9989321,bus_stop,Manhattan Dr & Manhattan Pl,yes,platform,19818,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,19818,0,19818,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.229939,39.9962781,bus_stop,Manhattan Dr & Santa Clara Pl,yes,platform,15190,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,15190,0,15190,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.229822,39.9962921,bus_stop,Manhattan Dr & Santa Clara Pl,yes,platform,20068,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,20068,0,20068,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.229827,39.9949711,bus_stop,Manhattan Dr & Seminole Dr,yes,platform,15183,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,15183,0,15183,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.227415,39.9862311,bus_stop,Manhattan Dr & South Boulder Rd,yes,platform,15187,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,15187,0,15187,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.227551,39.9861811,bus_stop,Manhattan Dr & South Boulder Rd,yes,platform,15188,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,15188,0,15188,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.250867,40.0136911,bus_stop,Marine St & 30th St,yes,platform,33813,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,33813,0,33813,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.247776,40.0136751,bus_stop,Marine St & Arapahoe Ave,yes,platform,33812,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,33812,0,33812,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.163242,39.9677951,bus_stop,McCaslin Blvd & Century Cir,yes,platform,25047,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,25047,0,25047,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.163615,39.9672231,bus_stop,McCaslin Blvd & Century Cir,yes,platform,25050,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,25050,0,25050,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.163324,39.9712181,bus_stop,McCaslin Blvd & Cherrywood Ln,yes,platform,34125,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,34125,0,34125,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.1657,39.9537221,bus_stop,McCaslin Blvd & Coal Creek Dr,yes,platform,25073,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,25073,0,25073,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.165299,39.9537791,bus_stop,McCaslin Blvd & Coal Creek Dr,yes,platform,33115,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,33115,0,33115,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
